GeneSymbol,Exp017028_T_Py,Exp017022_T_An,Exp025215_T_An,Exp025241_T_An,Exp025255_T_An,Exp008534_T_An,Exp016992_T_AI,Exp017032_T_AI,Exp017036_T_AI,Exp016986_T_GC,Exp017006_T_GC,Exp025221_T_GC,Exp025227_T_GC,Exp025253_T_GC,Exp025447_T_GC,Exp008579_T_GC,Exp016996_T_LC,Exp017038_T_LC,Exp025243_T_Fu,Exp008546_T_Fu,Exp008577_T_Fu,Exp016998_T_Ca,Exp017000_T_Ca,Exp025211_T_Ca,Exp025245_T_Ca,Exp025249_T_Ca,Exp025449_T_Ca,Exp025451_T_Ca,Exp008536_T_Ca,Exp017029_P_Py,Exp017023_P_An,Exp025216_P_An,Exp025242_P_An,Exp025256_P_An,Exp008535_P_An,Exp016993_P_AI,Exp017033_P_AI,Exp017037_P_AI,Exp016987_P_GC,Exp017007_P_GC,Exp025222_P_GC,Exp025228_P_GC,Exp025254_P_GC,Exp025448_P_GC,Exp008580_P_GC,Exp016997_P_LC,Exp017039_P_LC,Exp025244_P_Fu,Exp008547_P_Fu,Exp008578_P_Fu,Exp016999_P_Ca,Exp017001_P_Ca,Exp025212_P_Ca,Exp025246_P_Ca,Exp025250_P_Ca,Exp025450_P_Ca,Exp025452_P_Ca,Exp008537_P_Ca
ZSCAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GID8,0.3,0.0,1.421,0.0,0.375,0.28600000000000003,0.24,0.142,0.64,0.377,0.132,2.017,1.047,0.384,0.0,0.077,0.221,0.171,0.21600000000000003,0.32799999999999996,0.79,0.846,0.0,1.036,0.0,0.0,0.0,0.424,0.055999999999999994,0.139,0.655,0.0,0.0,0.157,0.196,0.165,0.102,0.34,0.195,0.299,0.35600000000000004,0.579,0.0,0.138,0.23,0.063,0.17300000000000001,0.083,0.125,0.134,0.21,0.0,0.28300000000000003,0.0,1.196,0.0,1.3359999999999999,0.36200000000000004
OXSM,0.107,0.0,0.0,0.0,0.0,0.07400000000000001,0.19399999999999998,0.0,0.11599999999999999,0.177,0.055999999999999994,0.0,0.586,0.276,0.0,0.016,0.102,0.061,0.285,0.128,0.303,0.0,0.327,0.0,0.0,0.0,0.067,0.0,0.0,0.16699999999999998,0.823,0.779,0.845,0.0,0.353,0.109,0.155,0.14300000000000002,0.177,0.902,0.084,0.27,0.408,0.217,0.07400000000000001,0.305,0.687,0.679,0.295,0.406,0.075,0.0,0.632,0.0,0.266,0.0,0.046,0.14400000000000002
MARC2,0.732,0.0,0.09300000000000001,0.325,0.866,0.995,0.0,0.826,0.131,0.0,0.0,0.375,1.5019999999999998,0.247,0.0,0.631,0.0,0.24100000000000002,0.19399999999999998,1.7930000000000001,0.195,0.0,0.626,1.2409999999999999,1.676,0.408,0.9490000000000001,0.0,0.0,0.457,0.752,1.56,0.8390000000000001,0.899,1.829,0.0,0.361,1.018,0.0,3.449,0.596,0.314,3.96,1.216,1.5719999999999998,3.593,2.764,6.2010000000000005,0.665,7.584,0.0,0.33399999999999996,0.217,1.3130000000000002,1.6780000000000002,0.0,0.0,1.8459999999999999
TESC,0.505,0.115,0.0,1.892,0.0,5.3660000000000005,3.387,5.382999999999999,1.77,3.1039999999999996,0.0,1.538,3.6,0.0,0.0,2.7489999999999997,2.822,7.59,0.0,1.3730000000000002,1.9469999999999998,0.0,2.379,0.38299999999999995,0.39899999999999997,0.0,1.581,0.0,0.0,3.1069999999999998,0.0,7.806,4.586,4.055,1.883,0.0,3.0210000000000004,1.405,1.416,5.395,2.88,3.09,10.82,3.214,3.5869999999999997,8.533999999999999,4.937,3.636,2.637,4.266,1.056,4.093,1.921,0.0,7.478,0.079,0.0,1.713
TTC22,0.0,0.0,0.0,0.0,0.0,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1540000000000001,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.848
TMCO3,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.21899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK1IP1,0.0,0.0,0.889,0.0,0.924,0.0,0.11599999999999999,0.0,0.023,0.0,0.05,0.162,0.040999999999999995,0.499,0.0,0.0,0.0,0.0,0.0,0.075,0.017,0.23600000000000002,0.0,0.402,0.045,0.0,0.0,0.0,0.0,0.051,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.19899999999999998,0.0,0.0,0.048,0.111,0.0,0.059000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.11800000000000001,0.12300000000000001,0.0,0.035,0.0,0.07,0.0
LAMTOR1,1.78,0.905,3.0469999999999997,0.778,2.642,0.971,2.326,1.4069999999999998,1.177,1.504,0.9620000000000001,2.134,1.729,4.6530000000000005,0.068,0.132,0.685,1.308,0.648,3.154,0.852,1.185,0.826,4.404,1.807,1.11,0.284,0.134,0.659,1.906,3.327,1.349,2.171,0.445,1.631,1.854,1.5730000000000002,1.786,0.445,1.3259999999999998,4.835,2.65,1.709,1.391,0.698,1.3880000000000001,1.022,1.064,1.499,1.482,1.367,0.633,2.238,0.7659999999999999,1.669,0.0,0.499,0.9179999999999999
RMND1,0.057999999999999996,0.0,0.026000000000000002,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.044000000000000004,0.0,1.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.147,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.025
TRMT61B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM118A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0
